lipid_target,15JAN2021 WA COVID-LTR_1,15JAN2021 WA COVID-LTR_10,15JAN2021 WA COVID-LTR_11,15JAN2021 WA COVID-LTR_12,15JAN2021 WA COVID-LTR_13,15JAN2021 WA COVID-LTR_14,15JAN2021 WA COVID-LTR_15,15JAN2021 WA COVID-LTR_16,15JAN2021 WA COVID-LTR_17,15JAN2021 WA COVID-LTR_18,15JAN2021 WA COVID-LTR_19,15JAN2021 WA COVID-LTR_2,15JAN2021 WA COVID-LTR_20,15JAN2021 WA COVID-LTR_21,15JAN2021 WA COVID-LTR_22,15JAN2021 WA COVID-LTR_23,15JAN2021 WA COVID-LTR_3,15JAN2021 WA COVID-LTR_4,15JAN2021 WA COVID-LTR_5,15JAN2021 WA COVID-LTR_6,15JAN2021 WA COVID-LTR_7,15JAN2021 WA COVID-LTR_8,15JAN2021 WA COVID-LTR_9
LPE(22:4),0.058423992,0.05358963,0.067406264,0.059717453,0.073921672,0.062474437,0.052030661,0.063981801,0.06742818,0.054152967,0.051289643,0.053532896,0.058057116,0.070781179,0.060496139,0.060765235,0.050751367,0.055352332,0.049937476,0.056691609,0.056675718,0.055091892,0.052379828
LPE(22:5),0.051811149,0.047715809,0.056022895,0.070913112,0.071283488,0.078639408,0.04738208,0.058891693,0.068989159,0.05553289,0.055792721,0.05793435,0.077438494,0.074008772,0.070054704,0.056925295,0.059903527,0.064307387,0.057554093,0.078690204,0.064680545,0.056759846,0.035794618
LPE(22:6),0.04338953,0.04463189,0.048105988,0.041225339,0.043255705,0.037689777,0.02906199,0.029360537,0.034721074,0.033658115,0.038689288,0.044569728,0.049964402,0.037069958,0.031030599,0.048209356,0.041504626,0.038616192,0.039605148,0.044945952,0.03289233,0.046906564,0.028963372
LPG(16:0),0.001184064,0.002242075,5.08E-04,0.001868097,0.001447227,0.001632367,0.001284629,0.001433236,0.001900237,0.001538413,0.002186172,0.001733198,0.001166992,0.001465387,0.001735901,0.001189083,0.002052306,0.001252198,0.001928978,0.001548886,0.001555798,0.001958889,0.001696324
LPG(18:0),0.00174801,0.002124417,0.002344509,0.002045771,0.002470536,0.002024422,0.001639308,0.001841369,0.002016744,0.002991667,0.001962568,0.00207906,0.001561171,0.002518715,0.001835364,0.001955414,0.00236208,0.001946021,0.00134716,0.001862664,0.001631029,0.001732827,0.002349608
LPG(18:1),0.004879475,0.006368706,0.004453183,0.004614468,0.005433047,0.004852876,0.004828533,0.006198306,0.004821079,0.00600231,0.00505995,0.005533395,0.005396145,0.004673817,0.003927055,0.004672181,0.005299625,0.0065893,0.005975665,0.004965437,0.005953433,0.004565884,0.005214645
LPI(16:0),0.004821338,0.009564234,0.009846479,0.008925379,0.009515112,0.009589306,0.009701953,0.009361763,0.009598889,0.008481144,0.010606846,0.00540699,0.010869281,0.010019579,0.009698605,0.009693429,0.006911054,0.007132423,0.007544607,0.006999414,0.00728325,0.004033235,0.007868502
LPI(16:1),6.33E-04,0.001257048,2.12E-04,0.001233844,0.00115479,0.001363671,0.001219737,0.0013841,0.001252738,0.001149709,8.28E-04,8.21E-04,0.001039585,0.001443827,0.001584956,8.37E-04,0.001096309,0.001338389,0.001045668,9.83E-04,0.001158521,0.001008212,0.001072366
LPI(18:0),0.038151178,0.066259996,0.079536516,0.065994291,0.064451055,0.074102389,0.066376161,0.057829244,0.056861492,0.076118076,0.072936711,0.040855382,0.068097505,0.070374689,0.066852955,0.073931781,0.043628517,0.049955594,0.050390684,0.047693462,0.051010883,0.052658376,0.065411664
LPI(18:1),0.013024958,0.017095116,0.020106782,0.016586932,0.013479258,0.016812666,0.017958564,0.017312996,0.01553403,0.017938726,0.016703254,0.015767654,0.01901026,0.017848268,0.017536908,0.01546555,0.014632659,0.017124747,0.014386166,0.013916934,0.010846729,0.015618774,0.014977098
LPI(18:2),0.018826299,0.025883502,0.025254272,0.024183067,0.024133675,0.025768677,0.025020658,0.023238001,0.019266826,0.027399089,0.025510535,0.020752055,0.024233921,0.024148227,0.022412669,0.026689326,0.018968637,0.020755579,0.021893221,0.021675821,0.023515051,0.020723282,0.022579391
LPI(20:3),0.003425167,0.003902503,0.002991676,0.006052467,0.004906018,0.004357983,0.004033386,0.002492652,0.00484516,0.006072039,0.00556289,0.003509831,0.00487669,0.00442746,0.005541322,0.00547716,0.003855008,0.004252173,0.003630223,0.004950595,0.004501627,0.003924521,0.004210947
LPI(20:4),0.008397533,0.012907087,0.012462199,0.013898915,0.013939935,0.013902541,0.012157018,0.010306846,0.013238355,0.013866457,0.014624698,0.010684855,0.01330696,0.011477249,0.01297048,0.012506058,0.009068178,0.012641596,0.010818273,0.012862049,0.010184828,0.013662703,0.011988024
PC(14:0_14:0),0.024216259,0.02938507,0.021146898,0.026912608,0.028021266,0.027428015,0.020773784,0.021904158,0.019930292,0.024635359,0.023246572,0.029422844,0.022444277,0.025653434,0.022560799,0.026264681,0.023345146,0.023502514,0.025455781,0.023891307,0.019973383,0.026053892,0.023298257
PC(14:0_18:1),0.262478045,0.296303288,0.29581968,0.292236058,0.278527522,0.269972992,0.276212646,0.263990872,0.261058232,0.299538261,0.285032315,0.275214386,0.25639426,0.276189724,0.272212933,0.265786543,0.294008366,0.272304252,0.278000998,0.27182363,0.274070404,0.274794492,0.246167546
PC(14:0_18:2),0.618945935,0.639666416,0.647128093,0.620782256,0.626539372,0.624702682,0.616784322,0.588495569,0.555560538,0.636271547,0.685867925,0.714711349,0.602938389,0.586831149,0.586112989,0.635879514,0.643488724,0.645816453,0.680930582,0.599430079,0.663819354,0.641998995,0.582345699
PC(14:0_18:3),0.010174764,0.013980558,0.013898738,0.010439296,0.014265372,0.009156423,0.012413022,0.010713602,0.010709752,0.013391782,0.011692267,0.012215218,0.008373368,0.012066173,0.010111261,0.011555415,0.009163814,0.009674647,0.011633003,0.013245583,0.014178462,0.011188708,0.010165935
PC(14:0_20:2),0.004249857,0.004960037,0.002452988,0.004120008,0.004682309,0.004684891,0.003079255,0.002926695,0.002724307,0.005127094,0.001775475,0.003568499,0.004792158,0.004757275,0.003469543,0.004021883,0.006015186,0.003530038,0.004857571,0.005887387,0.002055562,0.003352848,0.004062038
PC(14:0_20:3),0.03800813,0.043766594,0.038237578,0.039086683,0.036119992,0.038288094,0.025059189,0.034249255,0.033889406,0.039997341,0.038045331,0.034468339,0.028263477,0.033225682,0.035444469,0.037446066,0.040555609,0.031979398,0.035718366,0.039494612,0.037517992,0.040554903,0.037155335
PC(14:0_20:4),0.141907123,0.150657479,0.147290862,0.130200325,0.132256579,0.140180615,0.147060777,0.122726974,0.127879861,0.142394822,0.133081448,0.128447052,0.122191194,0.14073685,0.133810621,0.129949372,0.133183081,0.127547409,0.131121862,0.108772068,0.13531705,0.142450772,0.123782202
PC(14:0_20:5),0.003553832,0.004625226,0.003506016,0.002886321,0.004412985,0.003870128,0.002534286,0.00332011,0.003685351,0.00315332,0.003946806,0.005231665,0.003527453,0.003186762,0.00452787,0.003487655,0.00433388,0.004356287,0.00389647,0.003739286,0.003928858,0.003107411,0.003374449
PC(14:0_22:4),0.003395992,0.004630067,0.005921559,0.004715195,0.002920507,0.004069951,0.003939656,0.003894168,0.002881886,0.002506357,0.004950165,0.003134345,0.004475982,0.004344914,0.004432487,0.007096693,0.004187286,0.003057324,0.004576255,0.004373685,0.005402903,0.00395232,0.004224643
PC(14:0_22:5),0.011648169,0.015040657,0.01380016,0.015150757,0.016181849,0.013253447,0.01223329,0.014310031,0.010606984,0.018209334,0.014897528,0.016833104,0.01598282,0.013914052,0.015087289,0.012752312,0.012645925,0.01341108,0.015218508,0.012577977,0.013727135,0.015836793,0.016285318
PC(14:0_22:6),0.007249511,0.011336765,0.008785671,0.009232493,0.009771658,0.008842507,0.010792551,0.010133833,0.008392784,0.009933924,0.010721831,0.011344001,0.008336587,0.008322465,0.009417633,0.009116456,0.00801469,0.011315162,0.012501537,0.009224034,0.012418721,0.009740706,0.00854685
PC(16:0_14:0),0.284878784,0.32467065,0.299869284,0.282994632,0.305737425,0.307644348,0.276521532,0.301883721,0.270105412,0.281542023,0.318888403,0.277429868,0.336645721,0.327837638,0.299836421,0.313522237,0.288708706,0.258851235,0.311070353,0.283204897,0.309123472,0.258569215,0.259382224
PC(16:0_16:0),2.118012867,2.433511958,2.117073979,2.263237005,2.312481062,2.223732314,2.186318872,2.303677182,2.200508499,2.118945558,2.384317076,2.092182642,2.35878649,2.492319718,2.29245283,2.526272051,2.262988891,2.115883216,2.205776705,2.203285519,2.146626922,2.022399064,2.068491138
PC(16:0_16:1),1.788286734,2.23051775,2.003330545,1.983689608,2.05799601,2.043253231,1.91217055,1.930233437,1.835356456,1.846457631,2.12046312,1.840506654,2.004105052,2.037564071,1.943172026,2.091068948,1.884904251,1.931728532,2.08206597,1.952693895,1.814642943,1.941610876,1.745496395
PC(16:0_18:0),0.173114468,0.174712035,0.165098973,0.172698381,0.164365434,0.17044766,0.166025892,0.138608491,0.163283772,0.187395919,0.160374092,0.170530667,0.159952984,0.167485196,0.149690198,0.155363396,0.162895917,0.134331735,0.191810377,0.145310459,0.154357691,0.163695848,0.164129307
PC(16:0_18:1),11.70711443,12.67576999,12.20244541,12.23589978,12.29990778,11.2030596,12.39029518,11.17163257,12.16916954,13.19363428,12.9620775,12.36196968,11.66174792,12.04060478,12.49973957,12.08282197,12.08924666,11.07843908,12.87388225,11.79898552,12.60552829,12.5530435,11.66522554
PC(16:0_18:2),26.74919673,31.83877638,30.85801994,29.66695588,30.37727292,31.06465022,29.98326739,30.30574268,26.53162995,29.76226044,31.79114241,28.47102216,28.31874865,28.43021472,29.15658183,29.85942015,29.52164348,29.01045647,29.87138547,29.70799291,28.62729883,27.29164283,28.13965351
PC(16:0_18:3),2.47201949,2.727345013,2.582136876,2.655477159,2.263395543,2.701776056,2.360791502,2.915514664,2.153027466,2.569920314,2.758510878,2.661876139,2.409395542,2.667318339,2.527645415,2.870583942,2.534330447,2.554650161,2.850309321,2.592867646,2.760911927,2.569239953,2.389539953
PC(16:0_20:1),0.365765877,0.412248409,0.416659926,0.406476911,0.455638757,0.419190875,0.48299372,0.384763708,0.364515472,0.480717662,0.414610734,0.394418272,0.410782959,0.364462735,0.498965221,0.474158868,0.379364097,0.440945135,0.429758887,0.342098674,0.409918999,0.36940861,0.382483613
PC(16:0_20:2),1.091393774,1.110529294,1.095494852,1.17379747,1.082467269,1.090907562,1.267511308,1.058511031,0.959374678,1.116798978,1.006399459,0.965879629,1.149434902,1.127124589,1.207505068,1.251128014,0.922080095,1.076842475,1.074621148,0.929878078,1.06612403,1.05101184,1.079619475
PC(16:0_20:3),17.55929123,19.47424971,18.97355935,19.15863306,18.79864069,19.08751658,19.36353805,18.49817466,15.52574448,19.5979194,17.87157565,17.3512262,18.33750865,17.84814075,18.81042845,20.60895055,16.23910093,17.96289994,19.06546955,16.29260764,18.66495492,16.86983829,16.16634446
PC(16:0_20:4),8.550839965,9.793213374,9.162941513,9.365225106,7.850191379,9.722667379,8.685741202,8.885830064,8.240437866,9.851734352,8.792969496,8.643380503,8.64217111,9.030323978,9.388013654,8.641916027,7.927950972,8.264910444,9.376861881,8.920696735,8.810118601,9.34596122,8.051491306
PC(16:0_20:5),2.489022612,2.901460428,3.029265379,3.043423881,2.892600884,2.651334353,3.015613463,2.577743632,2.715631589,2.886334502,2.949819423,2.601519925,2.75230214,2.76293761,3.226966766,3.037084531,2.49597314,2.314440439,3.35978294,2.382780822,2.504271319,2.949620527,2.517212188
PC(16:0_22:4),1.995063851,2.025793675,1.871244551,2.23409652,1.875153965,1.954946771,1.988064732,1.82291311,1.955285795,2.039291288,2.06585878,1.7742908,1.77620457,1.887889268,1.871793478,1.739533479,1.8506881,1.809366016,2.079687147,1.848226886,1.915393751,1.841063942,1.760211912
PC(16:0_22:5),3.727659363,3.836974623,4.278626693,3.565584797,4.262654254,4.00672609,3.309244051,3.580762883,3.355106039,3.638543472,4.175363074,3.194983376,3.911418949,3.528835983,4.017768348,3.940693858,3.976812017,3.992263907,3.840494081,3.544002889,4.024642472,3.625304218,3.74002751
PC(16:0_22:6),5.344077935,7.069176638,7.325671786,7.007939771,6.697014796,7.07695711,6.326217074,6.356958418,6.524215245,7.342155637,7.547617598,6.501901682,7.533282953,7.156987664,6.549615769,6.329650313,6.462359434,6.870382442,6.194621041,6.817871213,7.180274403,6.14251675,6.575494416
PC(16:1_18:1),0.321660545,0.334374012,0.338835164,0.348689373,0.352741862,0.3122162,0.3400764,0.311186249,0.33060139,0.34800968,0.367769789,0.36371058,0.321878862,0.340671107,0.336811665,0.327096254,0.354124429,0.31403349,0.372418132,0.377770843,0.315793077,0.349634716,0.289693694
PC(16:1_18:2),0.510528599,0.593917036,0.589991858,0.504636373,0.453847538,0.492626188,0.525204839,0.428058338,0.425204602,0.492127569,0.467793029,0.507533316,0.43081264,0.402978022,0.490664724,0.440777674,0.565318527,0.503278153,0.513185427,0.540568654,0.525155994,0.474821704,0.410902391
PC(18:0_14:0),0.023795334,0.028974666,0.025314421,0.022585104,0.030585135,0.023677745,0.021558481,0.026588034,0.023537221,0.022752632,0.025660233,0.020557027,0.024548943,0.023321789,0.025494995,0.0339441,0.025627211,0.021135295,0.025548698,0.019256609,0.021489073,0.028046192,0.023608834
PC(18:0_16:1),0.115607537,0.136841528,0.115655461,0.123924266,0.125953551,0.116203567,0.108028508,0.123901228,0.123206471,0.102267741,0.132281699,0.118612077,0.113639585,0.114114106,0.113977845,0.142602689,0.121730754,0.111880667,0.107624656,0.09605116,0.113789783,0.126031867,0.108745041
PC(18:0_18:0),0.341366882,0.355174225,0.363455163,0.365554561,0.339176127,0.311394004,0.314584847,0.30311547,0.300583422,0.375243331,0.357530905,0.308484708,0.34209416,0.326136152,0.326980463,0.332840906,0.317518275,0.273556517,0.322660841,0.307690393,0.331925903,0.327032664,0.309262539
PC(18:0_18:1),5.730289752,5.786957662,6.05752212,5.404388361,5.812096702,5.316829789,5.360499558,5.349886271,5.11607024,6.31120959,6.23274842,5.881853782,5.6803156,5.969204068,6.011242635,5.716122127,4.944517677,5.125971643,6.141388094,5.329234712,5.594995916,5.781702294,5.22325319
PC(18:0_18:2),13.62988824,16.87773192,16.76189127,16.40595274,15.68916619,16.38451528,15.81131866,15.47652335,13.69474485,15.54281107,17.72098751,14.24453012,15.65407216,15.98399331,15.62400442,15.2306727,15.59499113,13.91962161,13.77435443,15.74060816,15.13664638,14.51947282,14.87081612
PC(18:0_18:3),0.461529585,0.485891338,0.442528704,0.443530087,0.421754935,0.478111419,0.476707467,0.566878135,0.40027867,0.433110372,0.448492685,0.46303903,0.396899173,0.466076508,0.461362809,0.483724776,0.436737413,0.440593714,0.414341112,0.448903728,0.421558285,0.404354229,0.467552917
PC(18:0_20:0),0.021730836,0.032690066,0.023684732,0.022740004,0.01445401,0.019725838,0.027043718,0.01853034,0.028813496,0.032735193,0.025027006,0.025583343,0.029362638,0.024092063,0.024739183,0.037845669,0.016644889,0.022746702,0.033496704,0.027880235,0.027433514,0.025918414,0.026422505
PC(18:0_20:1),0.419292465,0.416039089,0.403678093,0.361818672,0.336434312,0.366903466,0.380681569,0.388071473,0.341991105,0.415551999,0.391480528,0.406579438,0.396084269,0.36717771,0.387110896,0.410785131,0.358432478,0.409454031,0.395698834,0.344946888,0.437344621,0.396257593,0.334311
PC(18:0_20:2),3.48263905,3.886593375,3.757956045,3.612447549,3.385276513,3.881217196,3.570780818,3.285623094,3.220923179,4.205762178,3.435890216,3.259265891,3.354406801,3.655144531,3.34882672,4.127867766,2.985461798,3.360383006,3.675784463,3.481475775,3.424148753,3.502457781,3.041811829
PC(18:0_20:3),11.0691138,12.26553535,12.14345288,11.92234418,11.67692033,12.40969565,12.57552918,11.42301402,10.7325215,12.33871412,11.64211663,10.66226911,11.93102573,11.91071907,12.88103754,13.25873421,10.14128556,11.45750671,12.08155034,10.62900989,11.57717452,10.63285029,10.56435767
PC(18:0_20:4),4.53968443,5.314345916,4.932771557,5.322093705,4.818184069,5.591616824,5.005458812,4.727078662,4.780020402,5.171645042,4.697663652,4.392835197,4.589203511,5.225120396,5.139708393,4.941847109,4.120523036,4.889396678,5.092150511,4.473012952,4.673208957,4.805540297,4.836898545
PC(18:0_20:5),1.855423559,2.014466629,2.104004339,2.467829237,2.309000366,1.773623107,2.000574303,2.052052175,1.944555383,2.044727425,2.317331955,1.827135644,2.202614422,2.283413592,2.423449974,1.971709523,1.756765875,1.563356596,2.061558709,1.764888709,1.874904862,2.106697627,2.09709665
PC(18:0_22:4),1.258922929,1.287591462,1.269736175,1.454998421,1.258266343,1.30017718,1.388618069,1.185204203,1.246355976,1.39655157,1.329800597,1.214600386,1.173037107,1.155936358,1.2214375,1.166332291,1.20423185,1.210141807,1.390450299,1.250748598,1.334990903,1.313242649,1.288409068
PC(18:0_22:5),1.584872091,1.805723191,1.842733143,1.477829295,2.096203899,1.73988303,1.615743752,1.672175113,1.52520718,1.814772653,1.832649855,1.406257267,1.635758451,1.728593992,1.69831722,1.729415729,1.511331486,1.508729719,1.634378819,1.691186676,1.594324134,1.569570128,1.475016214
PC(18:0_22:6),1.385315555,1.840970092,1.758632129,1.900320332,1.480620071,1.68377665,1.64810371,1.581727363,1.453099778,1.643793167,1.955152855,1.434157139,1.888747602,1.67665143,1.597698455,1.787253548,1.467413434,1.686849196,1.56408754,1.592658832,1.771818917,1.674074424,1.778423879
PC(18:1_18:1),1.329051399,1.453844137,1.458539717,1.419886298,1.394661927,1.345228142,1.483534086,1.385011389,1.387164711,1.493002272,1.563899059,1.32458527,1.407027623,1.341176284,1.384408198,1.425262541,1.484031275,1.213423075,1.612037138,1.378827312,1.386469336,1.415835313,1.329321315
PC(18:1_18:2),5.810939213,6.888296175,7.337858691,6.699294401,6.703506149,6.831600652,7.120985497,6.110892714,5.768624106,6.698709501,6.735945872,5.873197229,6.551622186,6.116382504,6.547931531,6.449910202,6.343484127,6.421240271,6.349429502,6.743653051,6.329153355,5.887654664,6.265765787
PC(18:1_18:3),0.388223508,0.453099739,0.459167089,0.474624654,0.440094893,0.464853421,0.445427289,0.522310426,0.396508828,0.407815798,0.489554797,0.398508498,0.396616392,0.509701997,0.445688954,0.44941747,0.431479841,0.477812079,0.51928461,0.433609139,0.451011225,0.456098708,0.419325417
PC(18:1_20:1),0.136391996,0.164797942,0.172816812,0.182739158,0.153905039,0.16916444,0.163719753,0.141774903,0.147518619,0.161216984,0.150766143,0.171933479,0.181355112,0.178208437,0.186512317,0.208253663,0.165584669,0.187743365,0.187195088,0.167548658,0.168513018,0.149698732,0.154403326
PC(18:1_20:2),0.155279183,0.130376434,0.142256228,0.154973418,0.138394582,0.150089881,0.143529599,0.124742817,0.122241663,0.149730254,0.145582581,0.119692415,0.138552526,0.138843967,0.141337572,0.148103224,0.112021181,0.137372606,0.148152217,0.098045494,0.132208598,0.127544331,0.134155423
PC(18:1_20:3),2.455656617,2.634974,2.682436032,2.613668312,2.654114898,2.596932498,2.613356901,2.497016681,2.370852777,2.658985882,2.575137332,2.491924501,2.4861231,2.492642255,2.675450792,2.699143917,2.230002522,2.604406236,2.56072334,2.362874024,2.683364946,2.372217503,2.299926037
PC(18:1_20:4),0.44268102,0.472529475,0.455238084,0.532489733,0.423620807,0.519792707,0.456837145,0.456734039,0.392625607,0.468465107,0.403808837,0.449163445,0.434644434,0.475807822,0.426445925,0.419514327,0.372772236,0.387186129,0.438732314,0.436605338,0.407808198,0.386781941,0.443299962
PC(18:1_20:5),0.450634621,0.527235543,0.485230011,0.542277364,0.573895032,0.435048571,0.490208453,0.50385167,0.389160968,0.473374363,0.536356773,0.486816448,0.445437162,0.468553084,0.507515386,0.390378199,0.42973879,0.39611308,0.487308986,0.457071816,0.446658751,0.504972875,0.468125453
PC(18:1_22:4),0.086308592,0.11573139,0.093577858,0.123711639,0.092763525,0.089313153,0.109539874,0.083967214,0.104076258,0.121450124,0.117945653,0.093866528,0.103489733,0.101427281,0.10944837,0.107284144,0.096503953,0.09223348,0.095939783,0.084375361,0.093688755,0.095676557,0.095104649
PC(18:1_22:5),0.235545128,0.152323041,0.340380034,0.233259322,0.345500593,0.276483571,0.314936033,0.289851464,0.220882086,0.315472349,0.143137655,0.211273891,0.291387495,0.295279013,0.253160681,0.290304149,0.241315444,0.263048446,0.285868221,0.265029954,0.225652836,0.292694733,0.288665892
PC(18:1_22:6),0.368474693,0.419065299,0.43985977,0.408863936,0.432626502,0.423152553,0.398723329,0.385649395,0.373282519,0.464824872,0.42538044,0.370254456,0.481061977,0.417721574,0.390298163,0.379823455,0.38271222,0.409030856,0.400408486,0.382176029,0.392975057,0.390192979,0.401635286
PC(18:2_16:1),1.44560239,1.564325417,1.423763794,1.37324247,1.40458674,1.46067491,1.284825332,1.17306708,1.196587879,1.286800784,1.279345508,1.409335856,1.327187567,1.328301985,1.299593433,1.320329792,1.449692663,1.415117228,1.566276417,1.363477746,1.359767175,1.382524192,1.149169489
PC(18:2_18:2),5.77198569,7.26553595,7.243622505,6.068247808,6.430606137,6.52811248,6.802927136,5.731411363,5.557332532,6.475022619,6.476122191,6.402841393,6.178823358,5.761377889,6.20623051,6.093086911,6.66797832,6.671508647,6.291156997,6.805093463,6.476378571,6.066725508,5.530388922
PC(18:2_18:3),0.434022433,0.424424695,0.384864579,0.388301477,0.39345463,0.43695345,0.392859138,0.467638755,0.361213661,0.421501008,0.407896676,0.358304801,0.346317286,0.426184429,0.383882298,0.38223895,0.421940808,0.341838121,0.425424188,0.404992483,0.446890529,0.359268927,0.383984397
PC(18:2_20:1),0.106841771,0.118928748,0.092063899,0.116751926,0.112162259,0.117009209,0.094739471,0.087755996,0.105695472,0.121645398,0.112021256,0.102247622,0.112666797,0.093746988,0.095799327,0.122375806,0.087034363,0.088658004,0.104532139,0.088494467,0.100308061,0.088458007,0.118916575
PC(18:2_20:2),0.200646073,0.250523915,0.214763697,0.191712555,0.242348508,0.238007806,0.230685411,0.208270466,0.190438859,0.255906326,0.230367739,0.223203567,0.222201436,0.207631384,0.245027753,0.24828657,0.204259221,0.230339834,0.239944228,0.192761251,0.198529934,0.209036579,0.208365426
PC(18:2_20:3),0.645374109,0.661581607,0.68460339,0.659000349,0.701938807,0.668669371,0.658631044,0.664770989,0.576451679,0.682285263,0.668108678,0.650786365,0.690327995,0.668834542,0.707794275,0.744477857,0.660018797,0.684041131,0.659357219,0.618040775,0.673325985,0.606035681,0.609194318
PC(18:2_20:4),0.450682881,0.503278953,0.485895506,0.420827351,0.447534434,0.534886914,0.472815753,0.42798818,0.433417759,0.534628991,0.408956382,0.462446637,0.398859716,0.430528468,0.48578037,0.493838316,0.485271722,0.471488689,0.528698365,0.473420248,0.484612719,0.47658495,0.362953538
PC(18:2_20:5),0.22675447,0.269569606,0.245594404,0.254476448,0.257707025,0.21488035,0.209967624,0.21565253,0.196086525,0.205064491,0.21242748,0.19656673,0.251326463,0.153944628,0.241146474,0.233015078,0.181840575,0.189074658,0.202524588,0.196805265,0.198319481,0.230903063,0.219887984
PC(18:2_22:5),0.076405084,0.077590026,0.089477096,0.088179978,0.106165945,0.090654861,0.074354909,0.049078053,0.06627965,0.100625739,0.085853894,0.074180918,0.113212832,0.059381838,0.101353223,0.082732654,0.056672014,0.090810373,0.088474584,0.10670736,0.047665391,0.076380578,0.072232398
PC(18:2_22:6),0.092311964,0.12982108,0.112542701,0.115824725,0.108961407,0.103964514,0.089650689,0.085584841,0.100014052,0.145365114,0.126967771,0.119702044,0.101491511,0.091422894,0.09153923,0.087147461,0.111569722,0.114341591,0.11841494,0.104229059,0.112763648,0.121343305,0.082428721
PC(20:0_18:1),0.044431947,0.05273226,0.054913762,0.045442581,0.049999672,0.043150745,0.057639329,0.046943533,0.041435863,0.059900385,0.043772796,0.062655482,0.048711097,0.0460402,0.052016078,0.046921153,0.04882777,0.04854321,0.052017914,0.049946969,0.046419429,0.041688014,0.0497789
PC(20:0_20:1),0.002085686,0.002969787,0.002627608,0.00244681,0.003290964,0.00228068,0.002596504,0.002558638,0.002023383,0.002718659,0.002157898,0.002161369,0.002664472,0.00211254,0.002448977,0.002187238,0.00218692,0.002023299,0.00260267,0.002501517,0.002130912,0.002249078,0.002325997
PC(20:0_20:2),0.012648177,0.018446297,0.022075252,0.011948675,0.013485799,0.013626401,0.01368517,0.017688891,0.022430205,0.020450884,0.022387869,0.019076538,0.01347469,0.028515278,0.0198996,0.023694607,0.007358504,0.016373981,0.01728635,0.021430222,0.010533543,0.017440176,0.013736642
PC(20:0_20:3),0.14586137,0.157846961,0.185971587,0.152920318,0.17525338,0.152351335,0.155430701,0.138118953,0.139230195,0.167547272,0.160813294,0.150816629,0.17334299,0.177991561,0.120756079,0.211586463,0.120408959,0.154022613,0.162689426,0.145432264,0.161659901,0.147375994,0.143270678
PC(20:0_20:4),0.101642089,0.113390402,0.109671668,0.098641114,0.100736123,0.105835715,0.119120001,0.101571177,0.096918613,0.127453422,0.099077241,0.084469463,0.110712284,0.11398429,0.107103184,0.112781474,0.076543142,0.102160017,0.109720002,0.099282049,0.106693429,0.092130022,0.08428615
PC(20:0_22:4),0.021241951,0.025415734,0.017911255,0.015850302,0.017291827,0.009281921,0.025656512,0.014535781,0.02363002,0.02340473,0.025574664,0.025393493,0.021062047,0.019939349,0.016358696,0.018387779,0.013139907,0.016622161,0.014326719,0.020135381,0.024533004,0.012715532,0.01634247
PC(20:0_22:5),0.043713717,0.046644157,0.075762551,0.050760791,0.065174231,0.057705532,0.072572776,0.100674388,0.08012572,0.039233742,0.067939975,0.088428833,0.052897286,0.079798873,0.05809528,0.062763713,0.067099315,0.059915684,0.083817265,0.06915549,0.101162661,0.050496833,0.043738552
PE(16:0_16:0),0.076935235,0.109707864,0.067565743,0.041838722,0.078790998,0.082614677,0.086653696,0.051564917,0.091157949,0.058037216,0.080189904,0.053416556,0.086464077,0.089623317,0.068188653,0.080055352,0.104670457,0.060137707,0.120351161,0.09100056,0.064034996,0.070442437,0.054867699
PE(16:0_16:1),0.411822816,0.469913532,0.490617744,0.370419426,0.439549899,0.293981767,0.364695201,0.346124102,0.448282344,0.431079997,0.430445323,0.434544264,0.412545768,0.299174067,0.436355078,0.341663584,0.439496352,0.540305962,0.318482835,0.352042625,0.435319302,0.350057911,0.436033736
PE(16:0_18:1),2.158503576,2.914104907,2.655286463,2.822023114,3.008597296,2.782657796,2.672814527,2.327472477,2.72318953,2.658544476,3.227005108,2.727552189,2.655867561,2.426155352,2.294878333,2.656747092,2.899978039,3.270831818,3.165125356,2.425172363,2.395483578,2.309404679,2.44588887
PE(16:0_18:2),4.555656538,5.606380077,5.593728063,6.217348396,5.082475553,5.328600468,5.350933852,4.603880448,4.996475398,5.612800538,6.274943,5.275405007,6.307176134,4.459646233,5.702820382,5.419471961,5.163295186,6.042427328,5.55025376,5.554258469,4.592277175,4.590954366,5.139458691
PE(16:0_18:3),0.155105307,0.219265705,0.236459852,0.190754447,0.204931456,0.189827933,0.17463035,0.167875989,0.203040556,0.191063433,0.182905712,0.271454286,0.233918878,0.167263439,0.193896364,0.219477441,0.21509968,0.161769341,0.237432165,0.184539395,0.233767291,0.179766041,0.196786884
PE(16:0_20:1),0.070227605,0.107812116,0.121591339,0.109206597,0.087283021,0.141688226,0.115564202,0.06491675,0.128131021,0.132625068,0.118574851,0.121034668,0.117308487,0.119951303,0.125812314,0.134503405,0.134806374,0.094855383,0.108970076,0.102354192,0.093271904,0.122087098,0.096446099
PE(16:0_20:3),0.348105267,0.424306484,0.532588153,0.420594728,0.359273382,0.396564823,0.422957198,0.354096534,0.429519714,0.46825746,0.433158244,0.472087804,0.455314784,0.375250645,0.38326861,0.450874813,0.413289085,0.417060635,0.411031799,0.390356845,0.372075437,0.412381283,0.351008539
