Molecule List Name,Precursor Name,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Explicit Retention Time,Explicit Retention Time Window,Note
PE,PE(O-18:0_22:5),778.576,-1,329.249,-1,9.11,0.5,SIL_PE(18:0_22:5)_d5_Lipidyzer
PE,PE(O-18:0_22:6),776.56,-1,327.233,-1,8.76,0.5,SIL_PE(18:0_22:6)_d5_Lipidyzer
PE,PE(P-14:0_18:0),674.5,-1,283.264,-1,7.85,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-14:0_18:1),672.5,-1,281.249,-1,7.29,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-16:0_16:0),674.5,-1,255.233,-1,7.84,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-16:0_16:1),672.5,-1,253.217,-1,7.49,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-16:0_18:0),702.5,-1,283.264,-1,9.1,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-16:0_18:1),700.5,-1,281.249,-1,8.72,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-16:0_18:2),698.5,-1,279.233,-1,7.76,0.5,SIL_PE(18:0_18:2)_d5_Lipidyzer
PE,PE(P-16:0_18:3),696.5,-1,277.217,-1,6.95,0.5,SIL_PE(18:0_18:3)_d5_Lipidyzer
PE,PE(P-16:0_20:1),728.6,-1,309.28,-1,9.33,0.5,SIL_PE(18:0_20:3)_d5_Lipidyzer
PE,PE(P-16:0_20:2),726.5,-1,307.264,-1,8.93,0.5,SIL_PE(18:0_20:3)_d5_Lipidyzer
PE,PE(P-16:0_20:3),724.5,-1,305.249,-1,8.09,0.5,SIL_PE(18:0_20:3)_d5_Lipidyzer
PE,PE(P-16:0_20:4),722.5,-1,303.233,-1,7.58,0.5,SIL_PE(18:0_20:4)_d5_Lipidyzer
PE,PE(P-16:0_20:5),720.5,-1,301.217,-1,6.86,0.5,SIL_PE(18:0_20:5)_d5_Lipidyzer
PE,PE(P-16:0_22:4),750.5,-1,331.264,-1,8.51,0.5,SIL_PE(18:0_22:5)_d5_Lipidyzer
PE,PE(P-16:0_22:5),748.5,-1,329.249,-1,7.64,0.5,SIL_PE(18:0_22:5)_d5_Lipidyzer
PE,PE(P-16:0_22:6),746.5,-1,327.233,-1,7.31,0.5,SIL_PE(18:0_22:6)_d5_Lipidyzer
PE,PE(P-16:1_18:1),698.5,-1,281.249,-1,7.12,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-18:0_16:0),702.5,-1,255.233,-1,9.33,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-18:0_16:1),700.5,-1,253.217,-1,8.82,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-18:0_18:0),730.6,-1,283.264,-1,9.34,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-18:0_18:1),728.6,-1,281.249,-1,9.36,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-18:0_18:2),726.5,-1,279.233,-1,9.08,0.5,SIL_PE(18:0_18:2)_d5_Lipidyzer
PE,PE(P-18:0_18:3),724.5,-1,277.217,-1,8.15,0.5,SIL_PE(18:0_18:3)_d5_Lipidyzer
PE,PE(P-18:0_20:1),756.6,-1,309.28,-1,9.58,0.5,SIL_PE(18:0_20:3)_d5_Lipidyzer
PE,PE(P-18:0_20:2),754.6,-1,307.264,-1,9.39,0.5,SIL_PE(18:0_20:3)_d5_Lipidyzer
PE,PE(P-18:0_20:3),752.6,-1,305.249,-1,9.21,0.5,SIL_PE(18:0_20:3)_d5_Lipidyzer
PE,PE(P-18:0_20:4),750.5,-1,303.233,-1,8.91,0.5,SIL_PE(18:0_20:4)_d5_Lipidyzer
PE,PE(P-18:0_20:5),748.5,-1,301.217,-1,8.01,0.5,SIL_PE(18:0_20:5)_d5_Lipidyzer
PE,PE(P-18:0_22:4),778.6,-1,331.264,-1,9.29,0.5,SIL_PE(18:0_22:5)_d5_Lipidyzer
PE,PE(P-18:0_22:5),776.6,-1,329.249,-1,8.99,0.5,SIL_PE(18:0_22:5)_d5_Lipidyzer
PE,PE(P-18:0_22:6),774.5,-1,327.233,-1,8.52,0.5,SIL_PE(18:0_22:6)_d5_Lipidyzer
PE,PE(P-18:1_16:0),700.5,-1,255.233,-1,8.76,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-18:1_16:1),698.5,-1,253.217,-1,7.63,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-18:1_18:0),728.6,-1,283.2,-1,9.41,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-18:1_18:1),726.5,-1,281.249,-1,8.88,0.5,SIL_PE(18:0_18:1)_d5_Lipidyzer
PE,PE(P-18:1_18:2),724.5,-1,279.233,-1,7.83,0.5,SIL_PE(18:0_18:2)_d5_Lipidyzer
PE,PE(P-18:1_18:3),722.5,-1,277.217,-1,7.09,0.5,SIL_PE(18:0_18:3)_d5_Lipidyzer
PE,PE(P-18:1_20:1),754.6,-1,309.28,-1,9.36,0.5,SIL_PE(18:0_20:3)_d5_Lipidyzer
PE,PE(P-18:1_20:2),752.6,-1,307.264,-1,9.16,0.5,SIL_PE(18:0_20:3)_d5_Lipidyzer
PE,PE(P-18:1_20:3),750.5,-1,305.249,-1,8.15,0.5,SIL_PE(18:0_20:3)_d5_Lipidyzer
PE,PE(P-18:1_20:4),748.5,-1,303.233,-1,7.75,0.5,SIL_PE(18:0_20:4)_d5_Lipidyzer
PE,PE(P-18:1_20:5),746.5,-1,301.217,-1,6.94,0.5,SIL_PE(18:0_20:5)_d5_Lipidyzer
PE,PE(P-18:1_22:4),776.6,-1,331.264,-1,8.65,0.5,SIL_PE(18:0_22:5)_d5_Lipidyzer
PE,PE(P-18:1_22:5),774.5,-1,329.249,-1,7.78,0.5,SIL_PE(18:0_22:5)_d5_Lipidyzer
PE,PE(P-18:1_22:6),772.5,-1,327.233,-1,7.38,0.5,SIL_PE(18:0_22:6)_d5_Lipidyzer
PE,PE(P-18:2_18:2),722.5,-1,279.233,-1,6.99,0.5,SIL_PE(18:0_18:2)_d5_Lipidyzer
PE,PE(P-18:2_20:4),746.5,-1,303.233,-1,6.84,0.5,SIL_PE(18:0_20:4)_d5_Lipidyzer
PE,PE(P-18:2_22:6),770.5,-1,327.233,-1,6.59,0.5,SIL_PE(18:0_22:6)_d5_Lipidyzer
PE,SIL_PE(15:0_18:1)_d7_SPLASH,709.557,-1,288.298,-1,7.44,0.5,NA
PE,SIL_PE(18:0_18:1)_d5_Lipidyzer,749.6,-1,281.2,-1,9.19,0.5,NA
PE,SIL_PE(18:0_18:2)_d5_Lipidyzer,747.5,-1,279.2,-1,8.37,0.5,NA
PE,SIL_PE(18:0_18:3)_d5_Lipidyzer,745.5,-1,277.2,-1,7.56,0.5,NA
PE,SIL_PE(18:0_20:3)_d5_Lipidyzer,773.6,-1,305.2,-1,8.71,0.5,NA
PE,SIL_PE(18:0_20:4)_d5_Lipidyzer,771.5,-1,303.2,-1,8.11,0.5,NA
PE,SIL_PE(18:0_20:5)_d5_Lipidyzer,769.5,-1,301.2,-1,7.43,0.5,NA
PE,SIL_PE(18:0_22:5)_d5_Lipidyzer,797.6,-1,329.2,-1,8.31,0.5,NA
PE,SIL_PE(18:0_22:6)_d5_Lipidyzer,795.5,-1,327.2,-1,7.86,0.5,NA
PG,PG(14:0_14:0),665.44,-1,227.202,-1,4.68,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:0_18:1),719.487,-1,281.249,-1,5.24,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:0_18:2),717.471,-1,279.233,-1,4.87,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:0_18:3),715.456,-1,277.217,-1,4.57,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:0_20:1),747.518,-1,309.28,-1,5.44,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:0_20:2),745.503,-1,307.264,-1,5.22,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:0_20:3),743.487,-1,305.249,-1,4.9,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:0_20:4),741.471,-1,303.233,-1,4.74,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:0_20:5),739.456,-1,301.217,-1,4.36,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:0_22:4),769.503,-1,331.264,-1,5.66,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:0_22:5),767.487,-1,329.249,-1,4.92,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:0_22:6),765.471,-1,327.233,-1,4.59,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(14:1_14:1),661.4,-1,225.2,-1,4.07,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_14:0),693.471,-1,227.202,-1,5.31,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_16:0),721.503,-1,255.233,-1,6.15,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_16:1),719.487,-1,253.217,-1,5.36,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_18:0),749.534,-1,283.264,-1,6.98,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_18:1),747.518,-1,281.249,-1,6.2,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_18:2),745.503,-1,279.233,-1,5.58,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_18:3),743.487,-1,277.217,-1,5.09,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_20:1),775.549,-1,309.28,-1,6.97,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_20:2),773.534,-1,307.264,-1,6.22,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_20:3),771.518,-1,305.249,-1,5.76,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_20:4),769.503,-1,303.233,-1,5.56,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_20:5),767.487,-1,301.217,-1,4.76,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_22:4),797.534,-1,331.264,-1,6.76,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_22:5),795.518,-1,329.249,-1,6.59,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(16:0_22:6),793.503,-1,327.233,-1,6.14,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_14:0),721.503,-1,227.202,-1,6.16,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_16:1),747.518,-1,253.217,-1,6.21,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_18:0),777.565,-1,283.264,-1,7.34,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_18:1),775.549,-1,281.249,-1,7.03,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_18:2),773.534,-1,279.233,-1,6.47,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_18:3),771.518,-1,277.217,-1,5.83,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_20:0),805.596,-1,283.264,-1,8.41,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_20:1),803.581,-1,309.28,-1,8.04,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_20:2),801.565,-1,307.264,-1,7.24,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_20:3),799.549,-1,305.249,-1,6.55,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_20:4),797.534,-1,303.233,-1,6.25,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_20:5),795.518,-1,301.217,-1,6.22,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_22:4),825.565,-1,331.264,-1,6.79,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_22:5),823.549,-1,329.249,-1,6.32,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:0_22:6),821.534,-1,327.233,-1,6.15,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_16:1),745.503,-1,281.249,-1,7.82,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_18:1),773.534,-1,281.249,-1,9.08,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_18:2),771.518,-1,279.233,-1,8.1,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_18:3),769.503,-1,277.217,-1,7.57,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_20:1),801.565,-1,309.28,-1,9.42,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_20:2),799.549,-1,307.264,-1,9.17,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_20:3),797.534,-1,305.249,-1,9.14,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_20:4),795.518,-1,303.233,-1,7.97,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_20:5),793.503,-1,301.217,-1,7.22,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_22:4),823.549,-1,331.264,-1,8.89,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_22:5),821.534,-1,329.249,-1,8.43,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:1_22:6),819.518,-1,327.233,-1,7.85,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:2_16:1),743.487,-1,279.233,-1,6.95,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:2_18:2),769.503,-1,279.233,-1,7.05,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:2_18:3),767.487,-1,277.217,-1,6.39,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:2_20:1),799.549,-1,309.28,-1,9.43,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:2_20:2),797.534,-1,307.264,-1,8.29,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:2_20:3),795.518,-1,305.249,-1,7.41,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:2_20:4),793.503,-1,303.233,-1,6.65,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:2_20:5),791.487,-1,301.217,-1,6.19,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:2_22:4),821.534,-1,331.264,-1,7.6,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:2_22:5),819.518,-1,329.249,-1,6.96,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(18:2_22:6),817.503,-1,327.233,-1,6.6,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_16:1),775.549,-1,253.217,-1,7.23,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_18:1),803.581,-1,281.249,-1,8.43,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_18:2),801.565,-1,279.233,-1,7.47,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_18:3),799.549,-1,277.217,-1,6.7,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_20:1),831.612,-1,309.28,-1,9.26,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_20:2),829.596,-1,307.264,-1,8.66,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_20:3),827.581,-1,305.249,-1,7.82,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_20:4),825.565,-1,303.233,-1,7.34,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_20:5),823.549,-1,301.217,-1,6.61,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_22:4),853.596,-1,331.264,-1,8.21,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_22:5),851.581,-1,329.249,-1,7.41,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,PG(20:0_22:6),849.565,-1,327.233,-1,7.19,0.5,SIL_PG(15:0_18:1)_d7_SPLASH
PG,SIL_PG(15:0_18:1)_d7_SPLASH,740.552,-1,288.298,-1,5.76,0.5,NA
PI,PI(14:0_14:0),753.456,-1,227.202,-1,4.11,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:0_18:1),807.503,-1,281.249,-1,5.17,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:0_18:2),805.487,-1,279.233,-1,4.78,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:0_18:3),803.472,-1,277.217,-1,4.64,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:0_20:1),835.534,-1,309.28,-1,6.24,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:0_20:2),833.518,-1,307.264,-1,5.35,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:0_20:3),831.503,-1,305.249,-1,4.96,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:0_20:4),829.487,-1,303.233,-1,4.68,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:0_20:5),827.472,-1,301.217,-1,4.1,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:0_22:4),857.518,-1,331.264,-1,5.38,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:0_22:5),855.503,-1,329.249,-1,4.69,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:0_22:6),853.487,-1,327.233,-1,4.4,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(14:1_14:1),749.4,-1,225.2,-1,2.97,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_14:0),781.487,-1,227.202,-1,5.11,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_16:0),809.518,-1,255.233,-1,5.92,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_16:1),807.503,-1,253.217,-1,5.24,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_18:0),837.55,-1,283.264,-1,6.72,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_18:1),835.534,-1,281.249,-1,5.97,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_18:2),833.518,-1,279.233,-1,5.4,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_18:3),831.502,-1,277.218,-1,5.1,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_20:1),863.565,-1,309.28,-1,6.84,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_20:2),861.55,-1,307.264,-1,6.18,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_20:3),859.534,-1,305.249,-1,5.64,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_20:4),857.518,-1,303.233,-1,5.38,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_20:5),855.503,-1,301.217,-1,5.01,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_22:4),885.55,-1,331.264,-1,5.91,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_22:5),883.534,-1,329.249,-1,5.47,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(16:0_22:6),881.518,-1,327.233,-1,5.24,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_14:0),809.518,-1,227.202,-1,5.88,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_16:1),835.534,-1,253.217,-1,5.99,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_18:0),865.581,-1,283.264,-1,6.59,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_18:1),863.565,-1,281.249,-1,6.9,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_18:2),861.55,-1,279.233,-1,6.2,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_18:3),859.534,-1,277.217,-1,5.85,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_20:0),893.612,-1,283.264,-1,7.73,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_20:1),891.597,-1,309.28,-1,7.87,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_20:2),889.581,-1,307.264,-1,7.04,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_20:3),887.565,-1,305.249,-1,6.54,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_20:4),885.55,-1,283.3,-1,6.2,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_20:5),883.534,-1,301.217,-1,5.64,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_22:4),913.581,-1,331.264,-1,6.82,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_22:5),911.565,-1,329.249,-1,6.23,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:0_22:6),909.55,-1,327.233,-1,5.94,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_16:1),833.518,-1,281.249,-1,5.35,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_18:1),861.55,-1,281.249,-1,6.16,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_18:2),859.534,-1,279.233,-1,5.49,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_18:3),857.518,-1,277.217,-1,4.42,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_20:1),889.581,-1,309.28,-1,6.96,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_20:2),887.565,-1,307.264,-1,6.18,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_20:3),885.55,-1,305.249,-1,5.76,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_20:4),883.534,-1,303.233,-1,5.5,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_20:5),881.518,-1,301.217,-1,4.83,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_22:4),911.565,-1,331.264,-1,6.02,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_22:5),909.55,-1,329.249,-1,5.5,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:1_22:6),907.534,-1,327.233,-1,5.34,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:2_16:1),831.503,-1,279.233,-1,4.87,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:2_18:2),857.518,-1,279.233,-1,4.99,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:2_18:3),855.503,-1,277.217,-1,4.66,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:2_20:1),887.565,-1,309.28,-1,6.24,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:2_20:2),885.55,-1,307.264,-1,5.65,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:2_20:3),883.534,-1,305.249,-1,5.15,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:2_20:4),881.518,-1,303.233,-1,4.95,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:2_20:5),879.503,-1,301.217,-1,4.62,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:2_22:4),909.55,-1,331.264,-1,5.54,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:2_22:5),907.534,-1,329.249,-1,5.07,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(18:2_22:6),905.518,-1,327.233,-1,4.8,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(20:0_16:1),863.565,-1,253.217,-1,5.77,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(20:0_18:1),891.597,-1,281.249,-1,6.68,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(20:0_18:2),889.581,-1,279.233,-1,5.93,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(20:0_18:3),887.565,-1,277.217,-1,5.48,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(20:0_20:1),919.628,-1,309.28,-1,7.73,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(20:0_20:2),917.612,-1,307.264,-1,6.78,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(20:0_20:3),915.597,-1,305.249,-1,6.17,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(20:0_20:4),913.581,-1,303.233,-1,5.81,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(20:0_20:5),911.565,-1,301.217,-1,5.44,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(20:0_22:5),939.597,-1,329.249,-1,5.93,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,PI(20:0_22:6),937.581,-1,327.233,-1,5.64,0.5,SIL_PI(15:0_18:1)_d7_SPLASH
PI,SIL_PI(15:0_18:1)_d7_SPLASH,828.56,-1,288.298,-1,5.57,0.5,NA
PS,PS(14:0_14:0),678.435,-1,227.202,-1,5.06,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(14:0_18:1),732.482,-1,281.249,-1,6.73,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(14:0_18:2),730.466,-1,279.233,-1,6.47,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(14:0_18:3),728.451,-1,277.217,-1,6.26,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(14:0_20:1),760.513,-1,309.28,-1,7.96,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(14:0_20:2),758.498,-1,307.264,-1,7.69,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(14:0_20:3),756.482,-1,305.249,-1,7.17,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(14:0_20:4),754.466,-1,303.233,-1,6.66,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(14:0_20:5),752.451,-1,301.217,-1,5.36,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(14:0_22:4),782.498,-1,331.264,-1,8.12,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
